SMILES,Molecule Name,LogS
O=C(NCCCN1CCCCC1)c1ccnc2c1[nH]c1cc(Cl)ncc12,E-0014619,-4.03810452633215
CCOc1cc2c(cn1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0014620,-4.024108863598207
Cn1cc(Cn2ccc3c4ccc(Cl)cc4n(C)c3c2=O)ccc1=O,E-0014621,-5.371611069949688
O=C1NCCSc2c1sc1ccc(OCCN3CCCCC3)cc21,E-0014623,-3.503070351926785
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCNC4=O)CC1,E-0014624,-3.5816987086802543
c1cc2ccc(-c3ccc(OCCNC4CC4)cc3)cc2cn1,E-0014626,-3.739928612014925
c1cncc(-c2cccc(Nc3cccc(C4CCNCC4)n3)n2)c1,E-0014627,-3.5100415205751654
NC(=O)Cc1cccc(Nc2nccc(-c3cccc(F)c3)n2)n1,E-0014628,-5.936291440608582
O=C1CCCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014629,-4.230622673923862
NC(=O)Cc1ccc(Nc2ccn(-c3ccccn3)n2)nc1,E-0014630,-4.694648630553377
NC(=O)Cc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,E-0014631,-4.388276691992658
Fc1cccc(-c2ccnc(Nc3ccc(CN4CCN(C5CC5)CC4)cc3)n2)c1,E-0014632,-5.1944991418416
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1=O,E-0014633,-4.333482019445119
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C(=O)C1,E-0014634,-4.723538195826756
c1cc(-c2ccc3cnncc3c2)ccc1CCN1CCC1,E-0014635,-3.540607512240769
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CCC4)cc3)n2)c1,E-0014636,-3.5361070110140926
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CCC4)cc3)c2)c1,E-0014637,-3.5686362358410126
CNC(=O)Cc1cccc(N(C)c2cc(-c3cccnc3)ccn2)n1,E-0014638,-3.504455662453552
CN(c1cc(-c2cccnc2)ccn1)c1cccc(CC(N)=O)n1,E-0014639,-3.555955204081924
c1cc2ccc(-c3cnn(CCC4CNC4)c3)cc2cn1,E-0014640,-3.519993057042849
c1cc2ccc(-c3cnn(CCN4CCC4)c3)cc2cn1,E-0014641,-3.530177984021837
Nc1cc(OCCN2CCCCC2)ccc1-c1cc(-c2ccncc2)ccn1,E-0014642,-3.563837352959244
O=C(c1n[nH]c2ccccc12)N1CCC(O[C@H]2CN3CCC2CC3)CC1,E-0014644,-3.54515513999149
Cc1ccc(COc2cc(-c3ccccc3)[nH]c(=O)c2)cc1,E-0014645,-5.4156687756324695
COc1cncnc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n[nH]1,E-0014646,-4.742321425130816
O=C(c1n[nH]c2cnc(-c3ccccn3)cc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014647,-5.028724151261895
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014648,-4.1700533040583645
Cn1cnc2ccc(OC3CCN(C(=O)c4cc(-c5ccccc5F)[nH]n4)CC3)cc21,E-0014649,-5.539102157243452
Oc1cc(C2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014650,-4.806875401645538
O=C(c1n[nH]c2ccccc12)N1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C3CC3)CC1)C2,E-0014651,-3.540607512240769
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@H](OC2CCN(C4CC4)CC2)C3)n[nH]1,E-0014652,-3.54515513999149
COc1ccc(Nc2cncc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014653,-5.72399801003795
COc1ccc(Oc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014654,-4.1944991418416
CCc1cncc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014655,-3.54821356447571
O=C(c1n[nH]c2cccnc12)N1CC[C@@H](Oc2cncc(Cl)c2)C1,E-0014656,-3.517126416391246
O=C(c1n[nH]c2cccnc12)N1CC[C@H](Oc2cncc(Cl)c2)C1,E-0014657,-3.607303046740334
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(N2CCOCC2)CC1,E-0014658,-3.5316526695878427
O=C(NCCCN1CCCCC1)c1ccnc2c1[nH]c1cc(Cl)ccc12,E-0014659,-4.112382699664264
COc1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1C(F)(F)F,E-0014660,-4.112382699664264
Cn1c2ccc(OCCn3cc(C#N)c(Cl)n3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014661,-4.151195298948196
Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,E-0014662,-4.099086932262331
O=C(O)c1ccnc2c1[nH]c1cc(Cl)ncc12,E-0014663,-4.009661145212399
COc1ccc(N2CCC(OC3CC3)CC2)cc1-c1n[nH]c2cccnc12,E-0014665,-3.598599459218456
O=C(c1n[nH]c2ccc(=O)[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014666,-4.721246399047171
O=C(c1n[nH]c2ccc(Cl)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014667,-5.745935547085662
O=C(c1n[nH]c2cncnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014668,-3.542118103266008
COc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014669,-3.55129368009492
O=C(c1n[nH]c2ccccc12)N1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C3CC3)CC1)C2,E-0014670,-4.211831628858833
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](OC2CCN(C4CC4)CC2)C3)n[nH]1,E-0014671,-3.978810700930062
COc1ccc(N(C)c2nccc(NCCc3ccncc3)n2)cc1,E-0014672,-3.540607512240769
C=Cc1cncc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014673,-3.5686362358410126
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014674,-3.576754126063192
COc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014675,-3.5654310959658013
c1nc2ccc(-c3c[nH]nc3CN3CCC(N4CCOCC4)CC3)cc2s1,E-0014676,-3.580044251510242
CCc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)n1,E-0014677,-3.5543957967264026
O=C(c1n[nH]cc1C#Cc1ccccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014678,-3.530177984021837
O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014679,-3.8096683018297086
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(Cc3ccc(Cl)c(F)c3)CC2)[nH]n1,E-0014680,-5.875821944525325
Cn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,E-0014681,-3.580044251510242
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)on1,E-0014682,-5.013676222949234
NC(=O)Cc1cccc(Nc2cncc(-c3cccnc3)n2)n1,E-0014684,-4.175223537524454
NC(=O)C(F)(F)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,E-0014685,-5.023191662661934
Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2cccnc2)ccn1,E-0014686,-3.54821356447571
c1ncc2cc(-c3cnn(CCN4CCC4)c3)ccc2n1,E-0014687,-3.537602002101044
c1ccc(-n2ccc(Nc3ccc(CCN4CCC4)cc3)n2)nc1,E-0014688,-3.617982957425132
c1ccc(-n2ccc(Nc3ccc(CCCCN4CCCC4)cc3)n2)nc1,E-0014689,-3.571865205971211
CN(c1cccc(CC(N)=O)n1)c1nccc(-c2cccc(F)c2)n1,E-0014690,-4.0301183562535
CNC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014691,-4.705533773838408
FC1(F)CCN(Cc2ccc(Nc3cccc(-c4cccnc4)n3)nc2)CC1,E-0014692,-5.024108863598207
c1cncc(-c2cccc(Nc3ccc(CN4CCCCC4)cn3)n2)c1,E-0014693,-3.563837352959244
O=C1CCCCN1Cc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1,E-0014694,-5.505845405981558
COCCNC(=O)c1cccc(-c2ccc3ccncc3c2)c1,E-0014695,-3.583359492661719
COCCC(=O)Nc1cccc(-c2ccc3ccncc3c2)c1,E-0014696,-3.605548319173784
COCCC(=O)Nc1ccc(-c2ccc3ccncc3c2)cc1,E-0014697,-4.1232050237993
FC1(F)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014698,-5.274905478918531
FC1(F)CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014699,-5.407823242604133
NC(=O)Cn1ccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)n1,E-0014700,-3.54821356447571
CC[C@@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014701,-4.954677021213342
CC[C@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014702,-4.954677021213342
COc1c(F)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,E-0014712,-4.023191662661934
NC(=O)Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,E-0014713,-4.047207556955908
COc1c(Cl)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,E-0014714,-4.08196966321512
COc1ccnc(-c2ccc(OCCN3CCCCC3)nc2NCc2ccccc2)n1,E-0014715,-4.979638717352292
COc1ccc2c(c1)[nH]c1c(C(=O)O)ccnc12,E-0014716,-3.995678626217357
CC(=O)N[C@@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,E-0014718,-3.54821356447571
C[C@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014719,-3.5850266520291822
CC(=O)N[C@@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014720,-3.55129368009492
CC(=O)N[C@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,E-0014721,-3.5543957967264026
C[C@@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014722,-3.552841968657781
CC(=O)N[C@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014723,-3.54515513999149
Nc1ccc(OC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014724,-3.5850266520291822
Nc1ccc(OCC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014725,-3.5243288116755704
CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCNC3=O,E-0014726,-4.573488738635425
C[C@H](N)COc1ccc2sc3c(c2c1)SCCNC3=O,E-0014727,-3.521433504406157
c1cncc(-c2cccc(Nc3cccc4cc(OC5CNC5)ccc34)n2)c1,E-0014728,-3.844663962534938
c1cncc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,E-0014729,-3.5590909179347823
c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,E-0014730,-3.5361070110140926
O=C1NCCN1c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014731,-5.115204636051019
O=C1CCCN1CCCOc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,E-0014732,-5.139063379299906
CN(c1ccc(CCN2CCC2)cc1)c1nccc(-c2cccc(F)c2)n1,E-0014733,-3.5606673061697376
FC1(F)CN(CCn2cc(-c3ccc4ccncc4c3)cn2)C1,E-0014734,-3.625251653989896
c1cc2ccc(-c3cnn(CCN4CCCCC4)c3)cc2cn1,E-0014735,-3.578396073130169
c1cc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2cn1,E-0014736,-3.539102157243452
c1ncc2cc(-c3cnn(CCC4CNC4)c3)ccc2n1,E-0014737,-3.543633966870957
c1ncc2cc(-c3cnn(CCN4CCCCC4)c3)ccc2n1,E-0014738,-3.576754126063192
c1ncc2cc(-c3cnn(CCN4CCOCC4)c3)ccc2n1,E-0014739,-3.555955204081924
O=C(c1cc(-c2ncccc2F)[nH]n1)N1CCC(n2cnc3cc(Cl)ccc32)CC1,E-0014741,-5.801342913045578
Oc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014742,-5.443697499232713
COc1ccc(Nc2ccnc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014743,-3.537602002101044
COc1ccc(Nc2cc(N(CCc3ccncc3)C3CC3)ccn2)cc1,E-0014744,-3.54821356447571
COc1ccc(N(C)c2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014746,-4.140861702705469
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)nc1,E-0014747,-5.778064400171995
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncs1,E-0014748,-3.54515513999149
O=C(c1n[nH]cc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014749,-3.6020599913279625
O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014750,-3.5466816599529625
CCn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,E-0014751,-4.540607512240769
Cn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,E-0014752,-3.567030709125594
Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014753,-4.489454989793388
CCn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,E-0014754,-3.5654310959658013
COc1cncc(CN2CCN(C(=O)c3n[nH]cc3C#Cc3cncs3)CC2)c1,E-0014755,-3.573488738635425
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014756,-5.149353764816934
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cc2)CC1,E-0014757,-4.23284413391782
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cn2)CC1,E-0014758,-3.8041003475907664
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014759,-5.209011524911184
CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014760,-3.5228787452803374
C[C@H](N)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,E-0014761,-3.51427857351842
c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)nc3)n2)c1,E-0014762,-3.578396073130169
FC1(F)CN(CCc2ccc(Nc3cccc(-c4cccnc4)n3)cn2)C1,E-0014763,-4.201349354554731
Fc1cccc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,E-0014764,-3.619788758288394
Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,E-0014765,-3.595166283380062
NC(=O)Cc1cccc(Nc2ccnc(-c3cccnc3)n2)n1,E-0014766,-4.025488307262672
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCCC1,E-0014767,-4.201349354554731
CN(C)CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014768,-3.573488738635425
FC1(F)CC(NCCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014769,-5.446116973356125
CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0014770,-3.600326278518962
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncn1C,E-0014771,-3.496209316942819
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cnccn1,E-0014772,-3.519993057042849
Cn1cc(-c2ccc3ncsc3c2)c(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n1,E-0014773,-3.567030709125594
Cn1ncc(-c2ccc3ncsc3c2)c1C(=O)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014774,-3.515700160653214
CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014775,-5.082494490447454
Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014776,-4.088842391260023
CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014777,-4.913640169325252
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)[nH]n1,E-0014778,-5.969076600372781
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,E-0014780,-3.642065152999546
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,E-0014781,-5.048176964684088
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC2CCOCC2)CC1,E-0014782,-3.5346171485515816
COc1cncc(CN2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0014783,-3.5257837359237447
COc1ccc(C(F)(F)F)c2c1cc1c(=O)n(CCCN3CCCCC3)ccn12,E-0014784,-4.1444808443322
COc1c(Cl)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0014785,-4.1444808443322
COc1c(Cl)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,E-0014786,-4.109020403010312
Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0014787,-4.092588639225414
COc1ccc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,E-0014788,-4.1438755557577
COc1ccc(C(F)(F)F)c2c1c1cc[nH]c(=O)c1n2CCCN1CCCCC1,E-0014789,-4.253365801062421
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ncnc12,E-0014790,-4.095825631715837
O=c1c2[nH]c3ccsc3c2ncn1CCCN1CCCCC1,E-0014791,-4.081445469449727
COc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0014792,-4.073143291050307
COc1c(F)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,E-0014793,-4.11975822410452
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0014794,-3.679853713888946
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0014795,-3.623423042943488
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCN(C)C4=O)CC1,E-0014796,-3.705533773838407
CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,E-0014797,-4.213958789757446
C[C@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,E-0014798,-5.192464971931146
C[C@@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,E-0014799,-5.2564902352715706
COc1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2cn1,E-0014800,-5.673664139071248
Fc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,E-0014801,-3.6989700043360183
COc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,E-0014803,-3.649751981665837
CN(c1cn(CC2CCNCC2)cn1)c1cccc(-c2cccc(F)c2)n1,E-0014804,-3.739928612014925
Fc1ccccc1-n1ccc(Nc2ccc(OCCCN3CCCC3)cc2)n1,E-0014805,-3.642065152999546
Fc1cccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,E-0014806,-3.709965388637482
c1cncc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,E-0014807,-3.6108339156354674
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0014808,-3.616184634019569
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0014809,-3.6345120151091
O=C(Cn1cccc(Nc2nccc(-c3cccnc3)n2)c1=O)N1CCC1,E-0014810,-3.603800652904264
O=C(Cn1cccc(Nc2cc(-c3cccnc3)ccn2)c1=O)N1CCC1,E-0014811,-3.657577319177794
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCOCC1,E-0014812,-5.423658649794207
CN1CCN(C(=O)Cn2cccc(Nc3cccc(-c4cccnc4)n3)c2=O)CC1,E-0014813,-3.677780705266081
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CC(F)(F)C4)cn3)n2)c1,E-0014815,-5.750312572194699
CC(C)NCCOc1ccc(-c2cc3cnccc3cn2)cc1,E-0014816,-3.617982957425132
c1ncc2cc(-c3ccc(OCCN4CCNCC4)cc3)ccc2n1,E-0014817,-3.6516951369518393
c1cc(-c2ccc3cnncc3c2)ccc1OCCN1CCNCC1,E-0014818,-3.630784142589857
COc1ccc(-c2cc(NC3CCN(Cc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,E-0014819,-3.6757175447023074
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014820,-3.598599459218456
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014822,-5.863913902615902
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014823,-5.548213564475709
Clc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014824,-3.876148359032914
c1nc2ccc(-c3c[nH]nc3CN3CCC(c4cnnc(C5CC5)c4)CC3)cc2s1,E-0014825,-3.563837352959244
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1ccccn1,E-0014826,-3.576754126063192
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cccnn1,E-0014827,-3.539102157243452
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0014828,-5.476253533188435
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncoc5cc4OC)n[nH]3)CC2)c1,E-0014829,-5.308918507877031
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,E-0014830,-4.164943898279883
CCC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014831,-3.619788758288394
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(CC2CCOCC2)CC1,E-0014832,-3.555955204081924
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCCCC2)CC1,E-0014833,-3.619788758288394
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)(F)F)CC2)CC1,E-0014834,-3.5686362358410126
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)F)CC2)CC1,E-0014835,-3.583359492661719
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CCF)CC2)CC1,E-0014836,-3.728158393463501
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(CN2CCCCC2)CC1,E-0014837,-3.575118363368933
Clc1ccc(N2CCN(Cc3n[nH]c4cccnc34)CC2)nc1,E-0014838,-4.496209316942819
O=C(c1n[nH]c2cccc(Cl)c12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014839,-3.630784142589857
O=C(c1n[nH]c2ccc(Cl)cc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014840,-5.74521031260279
O=C(c1n[nH]c2cc(Cl)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014841,-5.647817481888637
O=C(c1n[nH]c2ccc(Cl)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014842,-5.060980223551334
O=c1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2c[nH]1,E-0014844,-5.422508200162775
c1cnc2cc(-n3ccc(OCC4CNC4)n3)ccc2c1,E-0014845,-3.6216020990518634
c1ccc(-n2cc(Nc3ccc(OCCCN4CCCC4)cc3)cn2)nc1,E-0014846,-3.673664139071248
FC1(F)CN(CCc2ccc(Nc3ccn(-c4cccnc4)n3)cc2)C1,E-0014847,-4.913640169325252
Fc1cccc(-n2ccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,E-0014848,-5.868702203402377
c1cc2ccc(-c3ccc(CCCN4CCCCC4)cc3)cc2cn1,E-0014849,-3.6635402661514704
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cc12,E-0014851,-3.7471469690201062
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cc12,E-0014852,-3.785156151952302
CN1CCC(C(F)(F)c2ccc(N(C)c3cccc(-c4cccnc4)n3)cc2)CC1,E-0014853,-4.412289034981089
CC(C)NCCOc1ccc(-c2ccc3ncncc3c2)cc1,E-0014854,-3.653647025549361
c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)nc2cn1,E-0014855,-3.677780705266081
CC(C)NCCOc1ccc(-c2ccc3ccncc3n2)cc1,E-0014856,-3.712198270069774
c1cc2ncc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,E-0014857,-3.8041003475907664
c1cc2cnc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,E-0014858,-3.6439741428068775
c1cc2ccc(-c3ccc(OCCN4CCC4)cc3)cc2cn1,E-0014859,-3.673664139071248
COC1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014860,-4.24184537803261
COC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014861,-3.772113295386327
c1cc2ccc(-c3ccc(OCCN4CC5(CCO5)C4)cc3)cc2cn1,E-0014862,-3.712198270069774
C[C@@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C[C@H](C)O1,E-0014863,-4.795880017344075
c1ccc(-n2ccc(Nc3ccc(OCCCN4CCOCC4)cc3)n2)nc1,E-0014864,-5.086186147616283
c1cc(-c2ccc3cnsc3c2)ccc1OCCN1CCOCC1,E-0014865,-4.7121982700697735
Clc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,E-0014866,-3.692503962086787
Cc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,E-0014867,-4.694648630553377
O=C(c1n[nH]c2ccc(-c3ccccn3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014868,-4.869666231504994
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014869,-4.6777807052660805
COc1ccc(Nc2nccc(N(CCCc3ccncc3)C3CC3)n2)cc1,E-0014870,-5.354577730650908
COc1ncc(Oc2cccc(N(CCc3ccncc3)C3CC3)c2)cn1,E-0014871,-5.20690839982342
