SMILES,Molecule Name,Log_Caco_Papp_AB
COc1ccc(-c2c[nH]nc2C(=O)N2CCN(c3cncc(Cl)c3)CC2)c(OC)c1,E-0014979,-5.166215625343521
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ncccn4)CC3)[nH]n2)c(OC)c1,E-0014980,-4.681936665037238
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)n4)CC3)[nH]n2)c(OC)c1,E-0014981,-5.205511953340831
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(C5CC5)c4)CC3)c12,E-0014982,-4.957818405484233
O=C(c1n[nH]c2c(F)cccc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014983,-4.985059650207064
O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014984,-5.85078088734462
Clc1cncc(OC2CC3(C2)CN(Cc2n[nH]c4cccnc24)C3)c1,E-0014985,-4.783042792638903
O=C(c1n[nH]c2cccnc12)N1CC[C@]2(C1)C[C@@H](Oc1cncc(Cl)c1)C2,E-0014986,-5.056011124926228
O=C(c1n[nH]c2cccnc12)N1CC[C@]2(C1)C[C@H](Oc1cncc(Cl)c1)C2,E-0014987,-5.454692883534176
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4n[nH]c5cccnc45)C3)C2)c1,E-0014988,-4.756218083906205
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4n[nH]c5cccnc45)C3)C2)c1,E-0014989,-4.752026733638194
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4n[nH]c5ccccc45)C3)C2)c1,E-0014990,-4.8198741248359465
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4n[nH]c5ccccc45)C3)C2)c1,E-0014991,-4.770062314092066
O=C(c1cc(-c2ccn3nccc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014992,-5.218244625347531
O=C(c1cc(-c2ccn3cncc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014993,-5.351639989019068
O=C(c1cc(-c2ccn3ccnc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014994,-5.459670525209126
O=C(c1cc(C#Cc2cncs2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014995,-5.142667503568732
O=C(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015000,-5.006563769502388
O=C(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015001,-5.045275209020937
CN(c1cccc(-c2cccnc2)n1)c1cccn(CC(=O)N2CCC2)c1=O,E-0015002,-5.167491087293763
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CCC1,E-0015003,-5.269217724333611
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,E-0015004,-4.8297382846050425
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,E-0015005,-4.699187205881883
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,E-0015006,-4.67264106561367
Nc1ccc(-c2ccncc2)cc1-c1cccc(OCCN2CCCCC2)c1,E-0015007,-4.889410289700751
c1cc2ccc(-c3ccc(OCCN4C5COCC4C5)cc3)cc2cn1,E-0015008,-4.734474664780926
c1cc2ccc(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)cc2cn1,E-0015009,-5.164943898279883
F[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015010,-4.8687022034023775
F[C@@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015011,-5.064492734175287
CO[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015012,-5.031517051446065
CO[C@@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015013,-4.814741234703415
CN1CCN(Cc2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,E-0015014,-5.219682687859849
Fc1cc(-c2ccnc(Nc3cccc(CN4CCCCC4)c3)n2)cc(N2CCOCC2)c1,E-0015015,-5.540607512240769
Fc1cc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)n2)cc(N2CCOCC2)c1,E-0015016,-5.486782399932061
CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,E-0015017,-5.247183568811729
c1cc(OCCN2CCOCC2)cc(-c2ccc3ccncc3c2)c1,E-0015018,-4.844056982028163
Clc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015019,-5.150580586203101
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4c(Cl)ccnc24)C3)c1,E-0015023,-4.69486368105636
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015024,-4.634699251362012
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4nccnc24)C3)c1,E-0015026,-4.69486368105636
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cncnc24)C3)c1,E-0015027,-4.539402811102399
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@@H](Oc3cncc(Cl)c3)C2)CC1,E-0015028,-4.996539467890494
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@H](Oc3cncc(Cl)c3)C2)CC1,E-0015029,-4.816445466381138
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ncncc24)C3)c1,E-0015030,-4.833569886156718
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(-c5ccccn5)cc24)C3)c1,E-0015031,-5.882728704344236
O=C(c1n[nH]cc1C#Cc1cncs1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015032,-4.928117992693875
CN1CCC(OC2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0015033,-5.481486060122113
O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015034,-4.936291440608582
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccccc24)C3)c1,E-0015035,-5.440093374963888
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]ncc2-c2ccc4ncsc4c2)C3)c1,E-0015036,-5.950781977329818
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015037,-5.0835460514500745
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)c(OC)c1,E-0015038,-5.669586226650809
Cn1ccc2c([nH]c3c(CCN4CCCCC4)cccc32)c1=O,E-0015039,-4.594141600682363
CNCCc1cccc2c1[nH]c1c(=O)n(C)ccc12,E-0015040,-4.834162375309872
N#Cc1cc2c(cc1F)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0015044,-5.039529222465701
CC1(C)C(=O)Nc2c(Nc3cccc(-c4cccnc4)n3)cccc21,E-0015046,-4.731656086048935
O=C1Nc2c(Nc3cccc(-c4cccnc4)n3)cccc2C12CC2,E-0015047,-4.801342913045577
NC(=O)Cc1cccc(Nc2nc(-c3cccnc3)ccc2F)n1,E-0015048,-4.549135307620234
Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccnnc2)ccn1,E-0015049,-5.083019952679618
Nc1ccc(OCCN2CCCCC2)cc1-c1nccc(-c2ccncc2)n1,E-0015050,-4.647046088289912
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1COC1,E-0015051,-5.041436116778033
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CC(F)(F)C1,E-0015052,-4.721703791908726
O=C(Cn1cc(Nc2cccc(-c3cccnc3)n2)ccc1=O)N1CCC1,E-0015053,-5.6020599913279625
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,E-0015054,-4.773400094792643
CN1CCC(Cn2ccc(Nc3cccc(-c4cccnc4)n3)cc2=O)CC1,E-0015055,-5.863279432843593
CN1CCC(Cn2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2=O)CC1,E-0015056,-5.85078088734462
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015057,-5.732828271596986
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015058,-5.6777807052660805
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015059,-5.559090917934783
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015060,-5.188424994129407
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015061,-4.886056647693163
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015062,-5.196542884351586
Cc1c(OCCN2CCCCC2)ccc(-c2ccc3ccncc3c2)c1N,E-0015063,-5.00788851221305
c1cc2cc(N3CCC3)c(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015064,-5.815308569182402
CSc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015065,-5.675717544702307
Cc1c(N)c(-c2ccc(OCCN(C)C)cc2)cc2cnccc12,E-0015066,-5.406713932979542
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1COC1,E-0015067,-4.779107750780481
CC(C)N(C)CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015068,-4.848323769152953
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1CCC1,E-0015069,-5.152427340857888
CCOc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015071,-5.369572124974976
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]cc2C#Cc2cncs2)C3)c1,E-0015076,-5.36251027048749
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,E-0015077,-4.988006885340743
COc1cccnc1-c1cc(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,E-0015078,-5.031050319018657
CNCCCOc1cccc2c1[nH]c1c(=O)n(C)ccc12,E-0015086,-4.963770455913705
N#Cc1cc(Cl)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,E-0015087,-4.898252926053634
COC[C@H](C)NC(=O)c1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015090,-4.705093089394808
FC1(F)CN(CCOc2ccc(-c3cc4cnccc4cc3Cl)cc2)C1,E-0015091,-5.497572880015567
O=C1COc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,E-0015092,-4.747875447494356
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CO3)c1,E-0015093,-4.881404634776238
C[C@H](N)COc1cccc(-c2ccc3c(c2)NC(=O)CO3)c1,E-0015094,-4.979224511806442
O=C1COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015095,-4.749824051916075
O=C1OCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015096,-4.776763726897002
Cc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015097,-5.102372908709558
Cc1ccc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015098,-5.036212172654444
Nc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015099,-5.017276612331455
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1CC(F)(F)C1,E-0015100,-5.585026652029182
Cc1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0015101,-5.198596289982645
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,E-0015102,-5.049148541111453
CN1CC(COc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015103,-4.993962045002683
CN1CCC(COc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0015104,-5.458420756053419
CN1CCC(Oc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0015105,-5.308034897232639
c1cc2ccc(-c3ccc(OC4CCNCC4)cc3)cc2cn1,E-0015106,-5.447331783887807
c1cc2ccc(-c3ccc(O[C@H]4CCNC4)cc3)cc2cn1,E-0015107,-5.149966742310231
c1cc2ccc(-c3ccc(O[C@@H]4CCNC4)cc3)cc2cn1,E-0015108,-5.044793462458058
CN1CC[C@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015109,-4.90204892900585
CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015110,-5.213958789757446
Cn1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc21,E-0015111,-4.80771138743188
FC(F)(F)c1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015123,-5.116338564846382
Cc1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015124,-4.630042392653947
Fc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015125,-4.946153573147748
Cc1ccc(F)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015127,-5.987162775294828
COc1cccnc1-c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,E-0015132,-4.999132278468773
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(-c5ccccn5)nc24)C3)c1,E-0015137,-5.651695136951839
O=C(c1n[nH]c2cc(Cl)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015138,-5.673664139071248
O=C(c1n[nH]c2cccc(Cl)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015139,-5.361510743045363
Cc1cc(-c2cccc(OC3CNC3)c2)cc2cnccc12,E-0015141,-5.237321436272564
Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)cc2cnccc12,E-0015142,-4.753994095923971
Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)c2ccncc2c1,E-0015143,-4.888401475119606
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,E-0015144,-5.801342913045578
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,E-0015145,-5.673664139071248
CNCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,E-0015146,-5.301029995663981
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2ncccc12,E-0015147,-5.200659450546418
NC(=O)Cn1cc(Nc2cccc(-c3cccnc3)n2)ccc1=O,E-0015148,-5.924453038607469
Clc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,E-0015149,-4.648203693102976
CCc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015150,-5.468521082957745
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C1CC1,E-0015151,-5.614393726401688
CCc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015152,-5.61261017366127
CC(C)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015153,-5.823908740944319
Cc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015154,-5.432973633840939
Clc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015155,-5.688246138944246
Cc1c(N)c(-c2ccc(O[C@@H](C)CN3CCCCC3)cc2)cc2cnccc12,E-0015156,-5.286509456906058
Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCCCC3)cc2)cc2cnccc12,E-0015157,-5.583359492661719
CN1CC(Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015158,-4.792365632611038
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015159,-4.951558196449596
Clc1cncc(O[C@H]2C[C@@H]3CC[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015160,-5.007446482167865
COc1ccc(-c2cc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,E-0015167,-5.242603971206976
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2CC[C@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015168,-5.396855627379818
Clc1cncc(Oc2ccnc(Nc3n[nH]c4cccnc34)c2)c1,E-0015169,-4.828858848971618
O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015170,-5.053056729302175
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2C[C@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015172,-5.025488307262672
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015175,-5.943095148663527
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(-c6ccnc(C)c6)ccc45)CC3)cc2)C1,E-0015189,-5.373659632624958
COc1cc(-c2ccc3c(C(=O)N4CCN(c5ccc(CN6CC(OC)C6)cc5)CC4)cn(C)c3c2)ccn1,E-0015195,-5.250263684430939
Cn1ccc2c([nH]c3c(C#CCC4CNC4)c(F)ccc32)c1=O,E-0015203,-4.924818145381308
Cn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,E-0015204,-5.159266765388193
N#Cc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0015205,-4.896538377905295
CC(=O)N[C@@H](C)COc1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015208,-4.956244873031321
CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,E-0015210,-4.928854709548917
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,E-0015211,-4.9542859410591324
CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0015212,-5.6020599913279625
CSc1c(Cl)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015213,-5.785156151952302
Oc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,E-0015216,-5.705533773838408
COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,E-0015217,-4.871277715661574
c1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c2cn1,E-0015218,-5.388276691992658
Nc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,E-0015219,-4.795608668080701
Cc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,E-0015221,-5.209011524911184
Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc2n1,E-0015222,-4.464579281943827
Cn1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc2n1,E-0015223,-4.562566556202029
Clc1cncc(O[C@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,E-0015226,-4.533577277566208
Clc1cncc(O[C@@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,E-0015227,-4.585862637815524
Clc1cncc(O[C@H]2C[C@H]3C[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015228,-4.69637202361611
Clc1cncc(O[C@@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015229,-4.577410160148518
O=C(c1n[nH]c2cccnc12)N1CCC2(CCc3ccccc3O2)CC1,E-0015230,-4.657972311912529
COc1cc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)ccn1,E-0015271,-5.377785977033705
COCCNC(=O)c1ccc(-c2cc(C)c3ccncc3c2)cc1,E-0015286,-4.720789487398605
COCCNC(=O)c1ccc(-c2cc(C)cc3cnccc23)cc1,E-0015287,-4.732593581247096
CC(=O)N[C@H](C)CCOc1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015288,-4.975514332300833
c1cnc2ccc(-n3ccc(OCC4CNC4)n3)cc2c1,E-0015289,-5.051098239029787
COc1cc2cnccc2c(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0015291,-5.651695136951839
CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,E-0015292,-5.931814138253839
CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015293,-5.82102305270683
c1cc(OCCN2CCCCC2)cc(-c2nc3ccncc3[nH]2)c1,E-0015294,-5.595166283380062
Nc1cnccc1C#Cc1cccc(OCCN2CCCCC2)c1,E-0015295,-4.867740310468956
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2cn1,E-0015296,-5.403402904373539
Cc1c(N)c(-c2ccc(OCCN3CCC(F)CC3)cc2)cc2cnccc12,E-0015297,-5.739928612014925
COC1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)CC1,E-0015298,-5.621602099051862
Cc1c(N)c(-c2cc(F)c(OCCN3CCCCC3)cc2F)cc2cnccc12,E-0015299,-5.6020599913279625
Cn1ncc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc21,E-0015300,-4.579054594078028
Cn1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc21,E-0015301,-4.631899148290649
Cc1c(N)c(-c2ccc(OCCN3CCCC(C)(C)C3)cc2)cc2cnccc12,E-0015302,-5.804100347590766
Cc1c(N)c(-c2ccc(OCCN3CC4(COC4)C3)cc2)cc2cnccc12,E-0015303,-5.52432881167557
Clc1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,E-0015304,-4.6657473576657695
Cc1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,E-0015305,-4.806597096937582
c1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,E-0015306,-4.748605149959896
COCCNC(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015307,-4.74521031260279
Cc1c(N)c(-c2ccc(C(=O)NCCN(C)C)cc2)cc2cnccc12,E-0015308,-5.493494967595128
Cc1c(N)c(-c2ccc(C(=O)N(C)CCN(C)C)cc2)cc2cnccc12,E-0015309,-5.366531544420414
COCC(=O)Nc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015310,-4.767512133647013
O=C(c1n[nH]c2cnccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015315,-4.71556926615548
O=C(c1n[nH]c2cc(Cl)cnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015317,-5.0343280287798935
COc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015318,-5.204119982655925
Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015319,-5.276544327964814
COc1ccc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)cn1,E-0015330,-5.363512103646634
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(Nc6cc(C(F)(F)F)no6)ccc45)CC3)cc2)C1,E-0015336,-5.552841968657781
C[C@H](c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015344,-4.805763251276171
C[C@@H](c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015345,-4.775725985705742
N#Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015352,-5.838631997765025
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4[nH]2)C3)c1,E-0015354,-4.864867348623225
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccn4n2)C3)c1,E-0015356,-5.070070439915412
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2c[nH]c4cccnc24)C3)c1,E-0015357,-4.78015361397564
Cn1c2ccc(OCCN3CCCCC3)cc2c2c(C(N)=O)ncnc21,E-0015366,-4.806875401645538
CC(=O)NCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,E-0015385,-4.772884917410875
Cc1cc(-c2ccc(OCCN3CCNCC3)cc2)c2ccncc2c1,E-0015386,-5.341035157335565
Nc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,E-0015387,-4.951946826884391
Nc1ccc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc12,E-0015388,-4.808548985535104
Fc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,E-0015390,-5.892790030352131
Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)cc2cnccc12,E-0015391,-5.632644078973981
Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)cc2cnccc12,E-0015392,-5.767003889607846
Cn1c(-c2cccc(OCCN3CCCCC3)c2)nc2cnccc21,E-0015393,-4.741123370627869
c1cc2nc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c2cn1,E-0015394,-5.247951552180561
Cn1c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc21,E-0015395,-4.82564940252062
Cc1c(N)c(-c2ccc(OCCN3CC4CC4C3)cc2)cc2cnccc12,E-0015396,-5.7594507517174005
Cc1c(N)c(-c2ccc(OCCN3CCOCC3(C)C)cc2)cc2cnccc12,E-0015397,-5.671620396561262
COCCN(C)C(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015399,-4.582030357785263
CNCCN(C)C(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015400,-5.567030709125595
Cc1c(N)c(-c2ccc(NC(=O)CN(C)C)cc2)cc2cnccc12,E-0015401,-5.481486060122113
Cc1c(N)c(-c2ccc(NC(=O)C3CCN(C)CC3)cc2)cc2cnccc12,E-0015402,-5.350665141287858
CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2F)CC1,E-0015403,-5.847711655616943
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(N5CCOCC5)c4)n3)cc2F)CC1,E-0015404,-5.402304814074488
C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015405,-5.87942606879415
C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015406,-5.628932137728263
COCCNC(=O)c1ccc(-c2ccc3cncn3c2)cc1,E-0015407,-4.540155357611792
