SMILES,Molecule Name,LogD
Fc1cc(-c2ccc3ccncc3c2)cc(F)c1OCCN1CCOCC1,E-0014969,3.1
Fc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014970,3.7
Fc1cc(OCCN2CCOCC2)cc(F)c1-c1ccc2ccncc2c1,E-0014971,3.7
Fc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014972,2.0
Clc1cc(Nc2nccc(-c3ccnnc3)n2)ccc1CN1CCOCC1,E-0014973,2.6
Clc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,E-0014974,4.0
Clc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014975,3.9
COc1cc(OCCN2CCOCC2)ccc1-c1ccc2ccncc2c1,E-0014976,3.3
CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)C(F)C1,E-0014977,-0.2
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(N(C)C)nc4)CC3)[nH]n2)c(OC)c1,E-0014978,3.7
COc1ccc(-c2c[nH]nc2C(=O)N2CCN(c3cncc(Cl)c3)CC2)c(OC)c1,E-0014979,2.4
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ncccn4)CC3)[nH]n2)c(OC)c1,E-0014980,2.5
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)n4)CC3)[nH]n2)c(OC)c1,E-0014981,3.6
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(C5CC5)c4)CC3)c12,E-0014982,3.6
O=C(c1n[nH]c2c(F)cccc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014983,3.8
O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014984,4.0
Clc1cncc(OC2CC3(C2)CN(Cc2n[nH]c4cccnc24)C3)c1,E-0014985,1.9
O=C(c1n[nH]c2cccnc12)N1CC[C@]2(C1)C[C@@H](Oc1cncc(Cl)c1)C2,E-0014986,2.3
O=C(c1n[nH]c2cccnc12)N1CC[C@]2(C1)C[C@H](Oc1cncc(Cl)c1)C2,E-0014987,2.4
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4n[nH]c5cccnc45)C3)C2)c1,E-0014988,2.4
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4n[nH]c5cccnc45)C3)C2)c1,E-0014989,2.0
Clc1cncc(O[C@H]2C[C@]3(CCN(Cc4n[nH]c5ccccc45)C3)C2)c1,E-0014990,3.0
Clc1cncc(O[C@H]2C[C@@]3(CCN(Cc4n[nH]c5ccccc45)C3)C2)c1,E-0014991,3.3
O=C(c1cc(-c2ccn3nccc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014992,3.5
O=C(c1cc(-c2ccn3cncc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014993,3.2
O=C(c1cc(-c2ccn3ccnc3c2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014994,3.1
O=C(c1cc(C#Cc2cncs2)n[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014995,3.4
O=C(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015000,2.4
O=C(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015001,2.2
CN(c1cccc(-c2cccnc2)n1)c1cccn(CC(=O)N2CCC2)c1=O,E-0015002,0.9
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)ccn1CCN1CCC1,E-0015003,2.1
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,E-0015004,3.2
O=c1cc(Nc2nccc(-c3cccc(F)c3)n2)ccn1CCN1CC(F)(F)C1,E-0015005,3.0
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,E-0015006,2.6
Nc1ccc(-c2ccncc2)cc1-c1cccc(OCCN2CCCCC2)c1,E-0015007,2.7
c1cc2ccc(-c3ccc(OCCN4C5COCC4C5)cc3)cc2cn1,E-0015008,3.0
c1cc2ccc(-c3ccc(OCCN4CC5CCC(C4)O5)cc3)cc2cn1,E-0015009,4.0
F[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015010,3.5
F[C@@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015011,3.5
CO[C@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015012,3.0
CO[C@@H]1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015013,3.0
CN1CCN(Cc2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,E-0015014,2.9
Fc1cc(-c2ccnc(Nc3cccc(CN4CCCCC4)c3)n2)cc(N2CCOCC2)c1,E-0015015,3.3
Fc1cc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)n2)cc(N2CCOCC2)c1,E-0015016,3.0
CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,E-0015017,2.9
c1cc(OCCN2CCOCC2)cc(-c2ccc3ccncc3c2)c1,E-0015018,3.2
Clc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015019,3.5
O=C(c1n[nH]c2ccc(-c3ccccn3)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0015020,3.1
O=C(c1n[nH]c2cnc(-c3ccccn3)cc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0015021,3.5
Clc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cn1,E-0015022,3.1
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4c(Cl)ccnc24)C3)c1,E-0015023,4.1
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015024,3.7
COc1ccc(-c2cc(C(=O)N3CCC(OCC(N)=O)CC3)[nH]n2)c(OC)c1,E-0015025,1.1
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4nccnc24)C3)c1,E-0015026,3.2
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cncnc24)C3)c1,E-0015027,3.1
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@@H](Oc3cncc(Cl)c3)C2)CC1,E-0015028,3.0
O=C(c1n[nH]c2cccnc12)N1CCC2(CC[C@H](Oc3cncc(Cl)c3)C2)CC1,E-0015029,2.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ncncc24)C3)c1,E-0015030,3.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(-c5ccccn5)cc24)C3)c1,E-0015031,4.4
O=C(c1n[nH]cc1C#Cc1cncs1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015032,3.2
CN1CCC(OC2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0015033,0.2
O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015034,3.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccccc24)C3)c1,E-0015035,4.2
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]ncc2-c2ccc4ncsc4c2)C3)c1,E-0015036,4.4
O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015037,3.4
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)c(OC)c1,E-0015038,4.4
Cn1ccc2c([nH]c3c(CCN4CCCCC4)cccc32)c1=O,E-0015039,1.7
CNCCc1cccc2c1[nH]c1c(=O)n(C)ccc12,E-0015040,-0.1
N#Cc1cc2c(cc1F)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0015044,2.1
CC1(C)C(=O)Nc2c(Nc3cccc(-c4cccnc4)n3)cccc21,E-0015046,3.2
O=C1Nc2c(Nc3cccc(-c4cccnc4)n3)cccc2C12CC2,E-0015047,3.3
NC(=O)Cc1cccc(Nc2nc(-c3cccnc3)ccc2F)n1,E-0015048,2.0
Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccnnc2)ccn1,E-0015049,0.6
Nc1ccc(OCCN2CCCCC2)cc1-c1nccc(-c2ccncc2)n1,E-0015050,1.7
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1COC1,E-0015051,2.0
O=C(NCc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CC(F)(F)C1,E-0015052,3.2
O=C(Cn1cc(Nc2cccc(-c3cccnc3)n2)ccc1=O)N1CCC1,E-0015053,1.2
O=c1cc(Nc2cccc(-c3cccc(F)c3)n2)cnn1CCN1CC(F)(F)C1,E-0015054,3.7
CN1CCC(Cn2ccc(Nc3cccc(-c4cccnc4)n3)cc2=O)CC1,E-0015055,1.0
CN1CCC(Cn2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2=O)CC1,E-0015056,1.6
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015057,3.9
Clc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015058,3.8
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015059,3.5
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015060,3.3
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015061,2.6
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015062,2.7
Cc1c(OCCN2CCCCC2)ccc(-c2ccc3ccncc3c2)c1N,E-0015063,2.5
c1cc2cc(N3CCC3)c(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015064,3.3
CSc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015065,3.4
Cc1c(N)c(-c2ccc(OCCN(C)C)cc2)cc2cnccc12,E-0015066,1.8
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1COC1,E-0015067,2.7
CC(C)N(C)CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015068,2.6
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1CCC1,E-0015069,3.4
COc1cncc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncccc4c3)CC2)c1,E-0015070,2.4
CCOc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015071,4.2
Clc1cncc(O[C@H]2CCC3(C2)CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015073,1.9
Clc1cncc(O[C@@H]2CCC3(C2)CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015074,2.0
O=C(c1n[nH]c2ccc(-c3ncccn3)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015075,3.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]cc2C#Cc2cncs2)C3)c1,E-0015076,4.4
COc1ccc(-c2cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,E-0015077,3.5
COc1cccnc1-c1cc(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,E-0015078,3.5
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ncc(Cl)cn4)CC3)[nH]n2)c(OC)c1,E-0015079,3.3
Clc1cncc(OC2CCN(Cc3n[nH]c4ccc(-c5ccccn5)nc34)CC2)c1,E-0015080,3.3
CNCCCOc1cccc2c1[nH]c1c(=O)n(C)ccc12,E-0015086,0.1
N#Cc1cc(Cl)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,E-0015087,2.3
COC[C@H](C)NC(=O)c1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015090,3.6
FC1(F)CN(CCOc2ccc(-c3cc4cnccc4cc3Cl)cc2)C1,E-0015091,4.2
O=C1COc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc2N1,E-0015092,2.3
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CO3)c1,E-0015093,2.8
C[C@H](N)COc1cccc(-c2ccc3c(c2)NC(=O)CO3)c1,E-0015094,1.0
O=C1COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015095,3.0
O=C1OCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0015096,3.0
Cc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015097,3.5
Cc1ccc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015098,3.6
Nc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015099,2.5
CN(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C1CC(F)(F)C1,E-0015100,4.2
Cc1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0015101,3.3
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,E-0015102,3.5
CN1CC(COc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015103,1.7
CN1CCC(COc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0015104,2.6
CN1CCC(Oc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0015105,2.6
c1cc2ccc(-c3ccc(OC4CCNCC4)cc3)cc2cn1,E-0015106,1.5
c1cc2ccc(-c3ccc(O[C@H]4CCNC4)cc3)cc2cn1,E-0015107,1.5
c1cc2ccc(-c3ccc(O[C@@H]4CCNC4)cc3)cc2cn1,E-0015108,1.5
CN1CC[C@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015109,2.5
CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015110,2.6
Cn1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc21,E-0015111,2.9
FC(F)(F)c1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015123,4.2
Cc1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015124,3.4
Fc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015125,3.7
O=S(=O)(c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015126,2.7
Cc1ccc(F)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015127,4.6
COc1cc2c(cn1)-c1cc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)nn1CN2C,E-0015129,3.7
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0015130,3.1
COc1ccc(-c2cc(CN3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)nc1,E-0015131,2.9
COc1cccnc1-c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,E-0015132,3.5
COc1cccnc1-c1cc(CN2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0015133,2.5
Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(C5CC5)c4)CC3)c12,E-0015134,3.8
Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(Cl)c4)CC3)c12,E-0015135,3.4
Clc1cncc(OC2CCN(Cc3n[nH]c4cnc(-c5ccccn5)cc34)CC2)c1,E-0015136,3.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(-c5ccccn5)nc24)C3)c1,E-0015137,4.1
O=C(c1n[nH]c2cc(Cl)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015138,4.1
O=C(c1n[nH]c2cccc(Cl)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015139,3.7
Cc1cc(-c2cccc(OC3CNC3)c2)cc2cnccc12,E-0015141,2.0
Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)cc2cnccc12,E-0015142,3.1
Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)c2ccncc2c1,E-0015143,3.0
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,E-0015144,1.3
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,E-0015145,1.4
CNCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,E-0015146,2.0
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2ncccc12,E-0015147,3.5
NC(=O)Cn1cc(Nc2cccc(-c3cccnc3)n2)ccc1=O,E-0015148,0.5
Clc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,E-0015149,2.7
CCc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015150,2.9
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C1CC1,E-0015151,3.0
CCc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015152,4.1
CC(C)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015153,4.1
Cc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015154,3.5
Clc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015155,3.8
Cc1c(N)c(-c2ccc(O[C@@H](C)CN3CCCCC3)cc2)cc2cnccc12,E-0015156,2.8
Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCCCC3)cc2)cc2cnccc12,E-0015157,2.7
CN1CC(Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015158,2.6
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015159,1.9
Clc1cncc(O[C@H]2C[C@@H]3CC[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015160,1.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccnnc24)C3)c1,E-0015161,3.0
Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@@H](Oc3cncc(Cl)c3)C4)c12,E-0015162,3.8
Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@H](Oc3cncc(Cl)c3)C4)c12,E-0015163,4.1
O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@H]2Oc1ccc(Cl)cc1,E-0015164,4.3
Clc1ccc(O[C@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccccc24)C3)cc1,E-0015165,4.2
CNc1cc(OC)ncc1-c1cc(CN2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0015166,3.3
COc1ccc(-c2cc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,E-0015167,4.1
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2CC[C@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015168,2.1
Clc1cncc(Oc2ccnc(Nc3n[nH]c4cccnc34)c2)c1,E-0015169,3.1
O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015170,1.9
Clc1cncc(O[C@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015171,2.1
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2C[C@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015172,2.2
O=C(c1n[nH]c2cccnc12)N1CCC2(CC1)Cc1ccccc1O2,E-0015173,2.4
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccc(Cl)c24)C3)c1,E-0015174,4.8
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015175,4.9
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cn[nH]c24)C3)c1,E-0015176,4.6
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cccnc24)C3)c1,E-0015177,4.0
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cnccc24)C3)c1,E-0015178,5.0
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nccc4ccccc24)C3)c1,E-0015179,5.0
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(-c6ccnc(C)c6)ccc45)CC3)cc2)C1,E-0015189,2.6
COc1cc(-c2ccc3c(C(=O)N4CCN(c5ccc(CN6CC(OC)C6)cc5)CC4)cn(C)c3c2)ccn1,E-0015195,2.9
Cn1ccc2c([nH]c3c(C#CCC4CNC4)c(F)ccc32)c1=O,E-0015203,0.6
Cn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,E-0015204,0.9
N#Cc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0015205,1.4
CC(=O)N[C@@H](C)COc1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015208,3.9
CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,E-0015210,3.3
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,E-0015211,2.9
CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0015212,3.2
CSc1c(Cl)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015213,4.0
Oc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,E-0015216,1.4
COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,E-0015217,2.3
c1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c2cn1,E-0015218,2.0
Nc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,E-0015219,2.4
Cc1c(N)c(-c2ccc(OCC3OCCO3)cc2)cc2cnccc12,E-0015220,3.0
Cc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,E-0015221,2.8
Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc2n1,E-0015222,1.7
Cn1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc2n1,E-0015223,1.5
Cc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015224,3.9
Clc1cncc(O[C@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,E-0015226,3.0
Clc1cncc(O[C@@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,E-0015227,3.0
Clc1cncc(O[C@H]2C[C@H]3C[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015228,2.0
Clc1cncc(O[C@@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015229,2.0
O=C(c1n[nH]c2cccnc12)N1CCC2(CCc3ccccc3O2)CC1,E-0015230,2.7
Fc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015231,2.3
Cc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015232,2.6
O=C(c1n[nH]c2cccc(F)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015233,3.4
COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015234,3.9
COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015235,4.3
O=C(c1n[nH]c2ccc(F)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015236,3.9
Fc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015237,4.4
Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015238,3.8
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015239,4.0
O=C(c1n[nH]c2ccc(Cl)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015240,4.3
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(Cl)cc24)C3)c1,E-0015241,4.4
Fc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015242,4.4
O=C(c1n[nH]c2cc(F)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015243,4.0
N#Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015244,3.7
N#Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015245,4.3
O=C(c1n[nH]c2c(Cl)cccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015246,4.1
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cnccc24)C3)c1,E-0015247,4.0
Cc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015248,4.0
Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015249,3.8
Cc1cc(Cl)cc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015250,4.4
N#Cc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015251,4.3
Cc1c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]c2ccccc12,E-0015252,4.8
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4[nH]2)C3)c1,E-0015253,4.4
Cc1ccc2c(c1)cc(CN1C[C@H]3CC[C@@H](C1)[C@@H]3Oc1cncc(Cl)c1)n2C,E-0015254,5.0
